user_id,session_id,subscription_type,user_journey
507395,4716815,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507395,4722910,annual,"Homepage-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
507395,4722922,annual,"Checkout-Checkout,Checkout-Checkout"
507395,4723036,annual,"Homepage-Homepage,Homepage-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career Tracks,Career Tracks-Career Tracks"
507395,4725514,annual,"Homepage-Log in,Log in-Log in"
507395,4733770,annual,"Homepage-Log in"
507395,4733785,annual,Checkout-Checkout
507402,4534989,annual,"Course certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Homepage-Course certificate,Success stories-Success stories,Career track certificate-Career track certificate,Courses-Courses,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Success stories-Career Tracks,Success stories-Success stories,Success stories-Success stories,Success stories-Success stories,Success stories-Success stories,Success stories-Success stories,Courses-Success stories,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Career track certificate-Courses,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Pricing-Career track certificate,Courses-Pricing,Courses-Courses,Career track certificate-Courses"
507402,4716540,annual,"Career Tracks-Sign up,Sign up-Sign up,Sign up-Sign up"
507402,4734162,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507402,4734202,annual,Checkout-Checkout
507411,4717018,annual,"Homepage-Pricing,Success stories-Success stories,Success stories-Success stories,Career track certificate-Success stories,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Pricing-Career track certificate,Pricing-Pricing,Pricing-Pricing,Pricing-Checkout,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Success stories-Success stories,About us-Homepage,Success stories-About us,Success stories-Success stories,Success stories-Success stories,Success stories-Success stories,Success stories-Success stories"
507411,4717256,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
507416,4717611,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
507416,4717694,annual,"Other-Other,Other-Other,Other-Other"
507416,4749448,annual,Checkout-Checkout
507423,4717937,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
507423,4724697,annual,"Other-Other,Other-Other,Other-Other,Other-Other"
507423,4812089,annual,"Checkout-Checkout,Checkout-Checkout"
507454,4719359,monthly,"Other-Other,Other-Other,Other-Other"
507454,4720260,monthly,"Sign up-Sign up,Other-Sign up"
507454,4747821,monthly,"Homepage-Log in"
507454,4759438,monthly,"Homepage-Log in"
507454,4760870,monthly,"Homepage-Log in"
507454,4760941,monthly,"Homepage-Log in"
507454,4776793,monthly,"Other-Log in"
507454,4793126,monthly,Homepage-Pricing
507454,4808198,monthly,"Homepage-Log in"
507454,4808483,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507553,4729595,annual,"Career track certificate-Sign up,Career track certificate-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up"
507553,4760438,annual,"Checkout-Checkout,Checkout-Checkout"
507553,4774851,annual,"Checkout-Checkout,Checkout-Checkout"
507580,4732069,annual,"Career Tracks-Pricing,Pricing-Sign up,Homepage-Homepage,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Homepage-Career Tracks"
507580,4732124,annual,"Homepage-Sign up"
507580,4732139,annual,"Sign up-Log in,Sign up-Log in"
507580,4732152,annual,"Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Homepage-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up"
507580,4736847,annual,"Log in-Log in,Homepage-Log in"
507580,4737582,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Homepage-Log in,Log in-Log in,Log in-Log in"
507580,4746802,annual,"Courses-Log in,Log in-Log in"
507580,4748794,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Homepage-Log in"
507580,4749030,annual,Checkout-Checkout
507605,4734006,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Other-Other,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Other-Other,Other-Other"
507618,4735586,annual,"Courses-Courses,Homepage-Pricing,Pricing-Pricing,Pricing-Pricing,Pricing-Resources centre,Resources centre-Resources centre,Resources centre-Resources centre,Resources centre-Resources centre,Resources centre-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Log in,Log in-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up"
507618,4744824,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507623,4735908,annual,"Career track certificate-Career Tracks,Career Tracks-Career Tracks,Career track certificate-Career Tracks,Career track certificate-Career track certificate,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career track certificate-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Sign up,Sign up-Sign up,Sign up-Sign up,Career Tracks-Career Tracks,Courses-Courses,Career track certificate-Career Tracks,Courses-Courses,Career track certificate-Career track certificate,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Homepage-Courses,Courses-Courses,Courses-Courses,Sign up-Sign up,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Course certificate-Career track certificate,Course certificate-Course certificate,Courses-Course certificate,Career track certificate-Career Tracks,Courses-Courses,Career track certificate-Career track certificate,Career track certificate-Career Tracks,Career track certificate-Career track certificate,Courses-Courses,Courses-Courses,Career Tracks-Career Tracks"
507623,4736507,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507623,4813346,annual,"Checkout-Checkout,Checkout-Checkout"
507623,4816624,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
507646,4717534,annual,"Other-Other,Other-Other,Other-Other"
507646,4738602,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
507646,4738697,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
507648,3648871,annual,"Pricing-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Homepage-Pricing,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up"
507648,3862106,annual,Homepage-Pricing
507648,3934472,annual,Homepage-Pricing
507648,4731585,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Homepage-Log in"
507648,4731610,annual,"Sign up-Sign up,Log in-Log in"
507648,4733179,annual,"Log in-Log in,Log in-Log in,Log in-Log in"
507648,4738581,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507648,4738627,annual,Other-Other
507648,4738649,annual,Coupoun-Coupoun
507648,4738672,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
507648,4738703,annual,"Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up"
507648,4738704,annual,"Sign up-Sign up,Homepage-Homepage,Sign up-Sign up,Homepage-Sign up,Sign up-Log in,Log in-Sign up,Other-Homepage,Homepage-Other,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up"
507648,4773647,annual,"Log in-Log in,Sign up-Log in,Log in-Log in,Log in-Log in,Homepage-Sign up"
507648,4774073,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507648,4780117,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Homepage-Log in"
507648,4780131,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507648,4780418,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Homepage-Log in"
507648,4780421,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507648,4780527,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Homepage-Log in"
507648,4780534,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507648,4789878,annual,"Log in-Log in,Homepage-Log in,Log in-Log in,Log in-Log in"
507648,4789888,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507648,4789935,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507648,4790003,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507721,4743410,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
507729,4743932,annual,"Log in-Log in,Sign up-Log in,Sign up-Sign up,Career Tracks-Sign up"
507729,4771045,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507729,4772404,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507729,4772602,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507729,4788018,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507729,4788094,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507729,4788155,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
507729,4788250,annual,Checkout-Checkout
507730,4743949,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Other-Other,Other-Other,Other-Other,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
507741,4744939,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Other-Other,Other-Other,Other-Other,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
507781,4720981,annual,"Homepage-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Courses,Homepage-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Courses,Courses-Courses,Courses-Sign up"
507781,4721028,annual,"Log in-Log in,Homepage-Log in,Log in-Log in,Log in-Log in"
507781,4747021,annual,"Course certificate-Course certificate,Course certificate-Course certificate,Course certificate-Course certificate,Courses-Courses,Courses-Career Tracks,Courses-Courses,Career Tracks-Career Tracks,Log in-Log in,Courses-Courses,Courses-Courses,Homepage-Course certificate,Log in-Log in,Career Tracks-Log in,Course certificate-Course certificate,Course certificate-Course certificate,Courses-Courses,Courses-Courses,Course certificate-Courses,Course certificate-Course certificate"
507781,4747944,annual,"Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Log in-Sign up,Sign up-Sign up"
507781,4747990,annual,"Log in-Log in,Log in-Log in"
507781,4747998,annual,"Resources centre-Resources centre,Resources centre-Resources centre,Other-Other,Other-Other,Other-Other,Other-Resources centre"
507781,4748036,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
507781,4748053,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507801,3201033,annual,"Resources centre-Other"
507801,3203894,annual,"Resources centre-Resources centre,Resources centre-Resources centre"
507801,4719396,annual,"Courses-Courses,Resources centre-Resources centre,Courses-Courses,Courses-Courses,Courses-Courses,Resources centre-Resources centre,Courses-Courses,Courses-Courses,Resources centre-Resources centre,Career Tracks-Resources centre,Courses-Courses,Career Tracks-Career Tracks,Homepage-Career Tracks,Resources centre-Resources centre,Resources centre-Other,Other-Courses,Courses-Courses,Other-Resources centre,Resources centre-Other"
507801,4749444,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
507801,4749730,annual,"Sign up-Sign up"
507801,4749743,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507806,4750734,annual,"Other-Other,Other-Other,Other-Other"
507806,4750748,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507806,4764929,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507822,4752283,annual,"Other-Other,Other-Other,Other-Other,Other-Other,Other-Other"
507822,4781028,annual,Checkout-Checkout
507822,4781214,annual,"Other-Other,Other-Other,Other-Other,Other-Other,Other-Other"
507822,4781234,annual,"Other-Other,Other-Other,Other-Other,Other-Other,Other-Other,Other-Other,Other-Other,Other-Other,Other-Other,Other-Other"
507822,4781257,annual,"Other-Other,Other-Other,Other-Other"
507822,4781440,annual,"Other-Other,Other-Other,Other-Other"
507822,4781466,annual,"Other-Other,Other-Other,Other-Other"
507822,4781478,annual,"Other-Other,Other-Other,Other-Other,Other-Other"
507822,4781485,annual,"Checkout-Checkout,Checkout-Checkout"
507874,4738957,annual,"Other-Other,Other-Other,Other-Other"
507874,4755578,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
507874,4756234,annual,"Log in-Log in"
507874,4787666,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
507910,4756462,annual,"Homepage-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
507910,4756478,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507910,4757714,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
507910,4759152,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
507910,4759190,annual,Checkout-Checkout
507910,4761287,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
507925,4597035,annual,"Courses-Courses,Homepage-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses"
507925,4626960,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507925,4758397,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507925,4761018,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507925,4761089,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507925,4761139,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507925,4762708,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507925,4762779,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507925,4791242,annual,"Log in-Log in,Log in-Log in"
507925,4791262,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
507951,4491335,annual,"Other-Other,Other-Other,Other-Other"
507951,4759835,annual,"Other-Other,Other-Other,Other-Other,Other-Checkout,Checkout-Checkout,Other-Other,Other-Other,Other-Other"
507951,4759851,annual,Checkout-Checkout
508005,4763902,monthly,"Courses-Career Tracks,Career track certificate-Career track certificate,Course certificate-Career track certificate,Course certificate-Course certificate,Course certificate-Course certificate,Homepage-Course certificate,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Sign up-Courses,Career track certificate-Career track certificate,Courses-Courses,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career Tracks-Courses,Courses-Courses,Career Tracks-Courses,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Courses,Career Tracks-Career Tracks,Courses-Career Tracks,Pricing-Courses,Courses-Pricing,Courses-Courses,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks"
508005,4764149,monthly,"Sign up-Sign up,Sign up-Sign up"
508005,4767669,monthly,"Homepage-Log in,Log in-Log in"
508005,4768096,monthly,Checkout-Checkout
508008,4737727,annual,"Career track certificate-Career track certificate,Course certificate-Course certificate,Course certificate-Course certificate,Course certificate-Course certificate,Other-Course certificate,Other-Other,Homepage-Other,Course certificate-Career track certificate"
508008,4764257,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
